City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Lebu,CL,2022-05-02 09:05:53,-37.6167,-73.65,49.96,93,11,13.27
297,Kichera,RU,2022-05-02 09:05:54,55.9375,110.0997,42.42,76,98,6.08
298,Asyut,EG,2022-05-02 09:05:54,27.181,31.1837,96.82,10,99,7.65
299,Provideniya,RU,2022-05-02 09:05:55,64.3833,-173.3,20.17,57,10,9.8
300,Bira,RU,2022-05-02 09:05:56,49.0,132.4667,46.83,73,100,5.66
301,Son La,VN,2022-05-02 09:05:56,21.3167,103.9,73.42,57,98,4.23
302,Whitehorse,CA,2022-05-02 09:05:57,60.7161,-135.0538,39.02,83,100,11.01
303,Vertientes,CU,2022-05-02 09:05:58,21.2594,-78.1464,72.21,92,1,6.11
304,Saint-Philippe,RE,2022-05-02 09:05:59,-21.3585,55.7679,83.79,76,5,7.52
305,Paamiut,GL,2022-05-02 09:05:59,61.994,-49.6678,30.6,86,100,8.37
306,Brindisi,IT,2022-05-02 09:02:22,40.5833,17.6667,64.78,73,41,11.72
307,Borovichi,RU,2022-05-02 09:06:00,58.3878,33.9155,48.87,54,100,10.16
308,Tazovskiy,RU,2022-05-02 09:06:01,67.4667,78.7,24.75,74,99,4.99
309,San Cristobal,VE,2022-05-02 09:06:02,7.7669,-72.225,65.32,97,63,3.67
310,Lorengau,PG,2022-05-02 09:06:02,-2.0226,147.2712,81.63,74,92,1.23
311,Parabel,RU,2022-05-02 09:06:03,58.6978,81.4825,38.1,83,100,11.45
312,Bar Harbor,US,2022-05-02 09:06:04,44.3876,-68.2039,42.85,88,0,0.0
313,Nouadhibou,MR,2022-05-02 09:06:04,20.931,-17.0347,67.15,72,7,13.06
314,Caravelas,BR,2022-05-02 09:06:05,-17.7125,-39.2481,70.54,93,73,3.44
315,Anavra,GR,2022-05-02 09:06:06,39.2,22.0833,59.45,81,100,3.18
316,Nantucket,US,2022-05-02 09:06:06,41.2835,-70.0995,49.01,85,0,11.5
317,Gamboma,CG,2022-05-02 09:06:07,-1.8764,15.8644,83.8,64,82,5.61
318,Baiyin,CN,2022-05-02 09:06:08,36.5583,104.2081,64.18,15,0,9.31
319,Ilulissat,GL,2022-05-02 09:06:09,69.2167,-51.1,17.62,67,75,2.3
320,Buraydah,SA,2022-05-02 09:06:09,26.326,43.975,87.53,14,0,8.39
321,Pokhara,NP,2022-05-02 09:06:10,28.2333,83.9833,80.02,46,77,7.34
322,Sri Aman,MY,2022-05-02 09:06:11,1.2376,111.4621,81.21,95,99,2.66
323,Beldanga,IN,2022-05-02 09:07:12,23.9333,88.25,102.96,29,4,6.22
324,Ayorou,NE,2022-05-02 09:07:12,14.7308,0.9174,96.57,8,2,13.69
325,Santa Fe,AR,2022-05-02 09:07:13,-31.6333,-60.7,53.02,77,99,5.99
326,Tocopilla,CL,2022-05-02 09:07:14,-22.092,-70.1979,61.61,69,23,1.79
327,Riyadh,SA,2022-05-02 09:04:58,24.6877,46.7219,92.35,8,0,9.46
328,Bela Vista,BR,2022-05-02 09:07:15,-22.1089,-56.5211,74.48,54,99,4.38
329,Dudinka,RU,2022-05-02 09:07:16,69.4058,86.1778,27.63,90,91,10.04
330,Asau,RO,2022-05-02 09:07:16,46.4333,26.4,61.29,49,100,6.67
331,Baykit,RU,2022-05-02 09:07:17,61.67,96.37,35.11,73,100,14.27
332,Kirsanov,RU,2022-05-02 09:07:18,52.6549,42.7224,53.35,35,38,6.8
333,Esna,EG,2022-05-02 09:07:18,25.2934,32.554,97.72,9,22,7.45
334,Dire Dawa,ET,2022-05-02 09:07:19,9.5931,41.8661,87.75,30,24,11.14
335,Jalu,LY,2022-05-02 09:07:20,29.0331,21.5482,76.66,37,0,23.73
336,Okhotsk,RU,2022-05-02 09:07:20,59.3833,143.3,33.44,85,18,8.39
337,Grand Gaube,MU,2022-05-02 09:07:21,-20.0064,57.6608,85.37,63,2,8.01
338,Yar-Sale,RU,2022-05-02 09:07:22,66.8333,70.8333,26.69,76,9,6.93
339,Ghugus,IN,2022-05-02 09:07:22,19.9333,79.1333,108.36,12,93,10.63
340,Villa Del Rosario,CO,2022-05-02 09:07:23,7.8339,-72.4742,71.38,82,63,5.12
341,Iwanai,JP,2022-05-02 09:07:24,42.9744,140.5089,42.35,91,100,14.07
342,Bulgan,MN,2022-05-02 09:07:24,48.8125,103.5347,74.73,10,3,11.3
343,La Reforma,MX,2022-05-02 09:07:25,25.0833,-108.05,65.46,84,17,7.2
344,Laizhou,CN,2022-05-02 09:07:26,37.1717,119.9214,68.41,27,10,6.71
345,Great Falls,US,2022-05-02 09:07:27,47.5002,-111.3008,44.6,75,0,12.66
346,Uhlove,UA,2022-05-02 09:07:27,44.8215,33.6045,61.02,50,2,11.43
347,Concarneau,FR,2022-05-02 09:07:28,47.875,-3.9225,56.82,92,100,8.46
348,Inuvik,CA,2022-05-02 09:07:29,68.3499,-133.7218,31.21,95,100,4.41
349,Zhangjiakou,CN,2022-05-02 09:07:29,40.81,114.8794,75.02,15,92,3.85
350,Meulaboh,ID,2022-05-02 09:07:30,4.1363,96.1285,84.15,73,97,5.01
351,Dingle,PH,2022-05-02 09:07:31,10.9995,122.6711,85.91,61,99,8.55
352,Jiayuguan,CN,2022-05-02 09:07:31,39.8167,98.3,70.54,5,0,7.9
353,Eberswalde,DE,2022-05-02 09:07:32,52.8349,13.8195,64.29,49,96,1.81
354,Vestmanna,FO,2022-05-02 09:07:33,62.1564,-7.1664,38.32,65,75,13.8
355,Eureka,US,2022-05-02 09:07:34,40.8021,-124.1637,49.39,89,46,7.78
356,Salalah,OM,2022-05-02 09:07:34,17.0151,54.0924,91.49,70,20,14.97
357,Nanning,CN,2022-05-02 09:07:35,22.8167,108.3167,77.45,43,95,10.04
358,Potosi,BO,2022-05-02 09:07:35,-19.5836,-65.7531,41.25,25,0,5.19
359,Iquitos,PE,2022-05-02 09:07:36,-3.7481,-73.2472,77.04,94,75,2.3
360,Nome,US,2022-05-02 09:07:37,64.5011,-165.4064,35.67,56,100,19.57
361,Quechultenango,MX,2022-05-02 09:07:37,17.4167,-99.2167,69.03,54,99,1.05
362,Terme,TR,2022-05-02 09:07:38,41.2092,36.9739,57.13,72,58,10.56
363,Maniitsoq,GL,2022-05-02 09:07:39,65.4167,-52.9,23.22,80,100,3.62
364,Niort,FR,2022-05-02 09:07:40,46.3333,-0.3333,60.71,59,99,3.0
365,Ust-Omchug,RU,2022-05-02 09:07:41,61.15,149.6333,32.02,77,100,7.52
366,Vesoul,FR,2022-05-02 09:07:42,47.5833,5.8333,59.81,69,70,6.91
367,Port Keats,AU,2022-05-02 09:07:42,-14.25,129.55,83.86,58,63,6.8
368,Juarez,MX,2022-05-02 09:03:27,31.7333,-106.4833,74.21,17,0,25.32
369,Vannes,FR,2022-05-02 09:07:44,47.8333,-2.5,50.61,93,100,7.54
370,Panama City,PA,2022-05-02 09:08:42,8.9936,-79.5197,79.29,84,100,4.45
371,Kailua,US,2022-05-02 09:08:45,21.4022,-157.7394,76.98,90,100,12.66
372,Palmas Bellas,PA,2022-05-02 09:08:46,9.2319,-80.0867,79.25,89,100,6.53
373,Leshukonskoye,RU,2022-05-02 09:08:46,64.8989,45.7622,35.85,73,93,7.78
374,Wewak,PG,2022-05-02 09:08:47,-3.5534,143.6268,80.92,80,44,4.45
375,Reconquista,AR,2022-05-02 09:08:48,-29.15,-59.65,56.61,96,100,12.1
376,Kyaikkami,MM,2022-05-02 09:08:49,16.08,97.5675,86.9,66,100,10.09
377,Pudozh,RU,2022-05-02 09:08:50,61.8099,36.5345,44.82,73,99,10.58
378,Olinda,BR,2022-05-02 09:08:50,-8.0089,-34.8553,74.93,100,40,3.44
379,Westport,US,2022-05-02 09:08:51,41.1415,-73.3579,53.89,89,100,6.91
380,Aswan,EG,2022-05-02 09:07:31,24.0934,32.907,99.0,8,11,8.05
381,Tyrma,RU,2022-05-02 09:08:52,50.0833,132.1667,48.04,54,99,5.28
382,Nicolas Bravo,MX,2022-05-02 09:08:53,18.45,-88.9167,71.71,99,39,2.44
383,Dahanu,IN,2022-05-02 09:06:36,19.9667,72.7333,88.65,65,0,13.47
384,Barao De Melgaco,BR,2022-05-02 09:08:54,-16.1944,-55.9675,70.27,56,7,4.14
385,Georgetown,MY,2022-05-02 09:08:54,5.4112,100.3354,87.73,74,20,2.3
386,Marrakesh,MA,2022-05-02 09:07:31,31.6315,-8.0083,66.27,48,0,3.44
387,Kudahuvadhoo,MV,2022-05-02 09:08:55,2.6708,72.8944,85.35,75,100,21.34
388,Joshimath,IN,2022-05-02 09:08:56,30.5667,79.5667,79.65,35,40,8.86
389,Hisor,TJ,2022-05-02 09:08:57,38.525,68.5512,83.95,33,100,5.64
390,Bend,US,2022-05-02 09:08:58,44.0582,-121.3153,50.49,66,40,7.0
391,Qufu,CN,2022-05-02 09:08:58,35.5967,116.9911,82.35,16,53,4.9
392,Beya,RU,2022-05-02 09:08:59,53.0533,90.9139,75.6,24,100,18.59
393,Ovre Ardal,NO,2022-05-02 09:09:00,61.3167,7.8,40.08,99,100,7.2
394,Khandyga,RU,2022-05-02 09:09:01,62.6667,135.6,39.78,86,78,7.92
395,Alice Springs,AU,2022-05-02 09:09:01,-23.7,133.8833,72.95,38,100,8.05
396,Xining,CN,2022-05-02 09:09:02,36.6167,101.7667,55.38,21,27,1.43
397,Lyuban,BY,2022-05-02 09:09:03,52.7985,28.0048,58.93,61,81,6.91
398,Motema,SL,2022-05-02 09:09:04,8.6,-11.0333,74.73,93,100,0.36
399,Stornoway,GB,2022-05-02 09:09:04,58.2093,-6.3865,49.96,74,75,4.61
400,Myskhako,RU,2022-05-02 09:09:05,44.6714,37.7433,55.18,88,100,17.94
401,Pahrump,US,2022-05-02 09:09:06,36.2083,-115.9839,61.5,24,0,7.0
402,Kruisfontein,ZA,2022-05-02 09:09:07,-34.0033,24.7314,71.89,44,1,7.72
403,Oruro,BO,2022-05-02 09:09:07,-17.9833,-67.15,43.38,65,8,1.19
404,Kampot,KH,2022-05-02 09:09:08,10.6167,104.1833,87.85,64,100,7.54
405,Egvekinot,RU,2022-05-02 09:09:09,66.3167,-179.1667,5.5,66,15,7.74
406,Tabou,CI,2022-05-02 09:09:09,4.423,-7.3528,84.63,71,80,4.5
407,Puerto Penasco,MX,2022-05-02 09:09:10,31.3167,-113.5333,70.92,79,0,13.0
408,Najran,SA,2022-05-02 09:09:11,17.4924,44.1277,90.19,13,43,8.14
409,Dwarka,IN,2022-05-02 09:09:12,22.2394,68.9678,89.42,55,0,12.86
410,Sinnamary,GF,2022-05-02 09:09:12,5.3833,-52.95,77.05,84,85,9.37
411,Bubaque,GW,2022-05-02 09:09:13,11.2833,-15.8333,77.61,68,43,9.82
412,Banepa,NP,2022-05-02 09:09:14,27.6298,85.5214,70.12,64,75,13.8
413,Tukrah,LY,2022-05-02 09:09:14,32.5341,20.5791,71.35,63,65,22.79
414,Harnai,PK,2022-05-02 09:09:15,30.1005,67.9374,98.22,11,94,12.97
415,Sao Borja,BR,2022-05-02 09:10:19,-28.6606,-56.0044,61.95,92,96,11.03
416,Mabaruma,GY,2022-05-02 09:10:20,8.2,-59.7833,70.93,97,36,1.52
417,Kayerkan,RU,2022-05-02 09:10:21,69.3497,87.7602,24.53,92,97,11.63
418,Zyryanskoye,RU,2022-05-02 09:10:22,56.8306,86.6258,49.59,76,100,13.51
419,Umm Lajj,SA,2022-05-02 09:10:22,25.0213,37.2685,83.23,55,0,11.48
420,Genoa,IT,2022-05-02 09:10:23,44.4129,8.9573,71.26,54,20,8.05
421,Puerto Ayacucho,VE,2022-05-02 09:10:23,5.6639,-67.6236,72.48,93,91,2.86
422,Luena,AO,2022-05-02 09:10:24,-11.7833,19.9167,71.83,44,1,9.73
423,Hellvik,NO,2022-05-02 09:10:25,59.9156,5.781,46.78,77,100,5.99
424,Qaqortoq,GL,2022-05-02 09:10:26,60.7167,-46.0333,35.46,90,100,4.81
425,Freeport,US,2022-05-02 09:10:26,40.6576,-73.5832,54.99,72,100,8.05
426,Ostrovnoy,RU,2022-05-02 09:10:27,68.0531,39.5131,31.96,84,43,12.21
427,Hualmay,PE,2022-05-02 09:10:28,-11.0964,-77.6139,63.81,88,75,6.71
428,Tuktoyaktuk,CA,2022-05-02 09:10:28,69.4541,-133.0374,31.93,96,100,6.11
429,Broome,US,2022-05-02 09:10:29,42.2506,-75.833,54.46,86,100,9.22
430,Maraa,BR,2022-05-02 09:10:30,-1.8333,-65.3667,71.98,99,96,1.54
431,Weihai,CN,2022-05-02 09:10:31,37.5017,122.1136,57.11,38,4,1.19
432,Batagay,RU,2022-05-02 09:10:32,67.6333,134.6333,34.34,94,96,4.99
433,Kibala,TD,2022-05-02 09:10:32,9.1104,18.3463,95.9,33,47,6.96
434,Harwich,GB,2022-05-02 09:10:33,51.9419,1.2844,56.5,72,100,4.43
435,Daugavpils,LV,2022-05-02 09:10:34,55.8833,26.5333,49.19,68,92,3.13
436,Arlit,NE,2022-05-02 09:10:34,18.7369,7.3853,95.5,6,8,11.3
437,Oparino,RU,2022-05-02 09:10:35,59.8518,48.2783,41.68,49,98,7.0
438,Champerico,GT,2022-05-02 09:10:36,14.3,-91.9167,81.95,77,99,3.27
439,Atar,MR,2022-05-02 09:10:36,20.5169,-13.0499,89.58,11,2,12.21
440,Darhan,MN,2022-05-02 09:10:37,49.4867,105.9228,80.82,10,30,14.0
441,Eyl,SO,2022-05-02 09:10:38,7.9803,49.8164,94.55,46,71,8.93
442,Tucumcari,US,2022-05-02 09:10:39,35.1717,-103.725,64.24,72,0,20.71
443,Myrtle Beach,US,2022-05-02 09:10:39,33.6891,-78.8867,69.85,86,75,5.75
444,Hasaki,JP,2022-05-02 09:10:40,35.7333,140.8333,57.6,57,86,11.34
445,Hervey Bay,AU,2022-05-02 09:10:41,-25.2986,152.8535,68.02,95,100,5.01
446,Tiksi,RU,2022-05-02 09:10:41,71.6872,128.8694,15.67,87,28,4.38
447,Turukhansk,RU,2022-05-02 09:10:42,65.8167,87.9833,34.29,97,98,3.94
448,College,US,2022-05-02 09:10:43,64.8569,-147.8028,40.95,60,75,6.91
449,Te Karaka,NZ,2022-05-02 09:10:44,-38.4654,177.8679,52.12,95,89,2.98
450,Namatanai,PG,2022-05-02 09:10:44,-3.6667,152.4333,81.27,80,25,5.3
451,Syasstroy,RU,2022-05-02 09:10:45,60.1367,32.5691,46.33,58,56,9.44
452,Koslan,RU,2022-05-02 09:10:46,63.4564,48.8989,37.33,57,100,9.57
453,Nueve De Julio,AR,2022-05-02 09:08:46,-35.4444,-60.8831,40.69,89,31,7.11
454,Brumunddal,NO,2022-05-02 09:10:47,60.881,10.9395,49.26,61,100,7.72
455,Aksu,CN,2022-05-02 09:10:48,41.1231,80.2644,79.52,11,3,5.97
456,Banda Aceh,ID,2022-05-02 09:10:48,5.5577,95.3222,85.64,68,90,12.06
457,Ballina,AU,2022-05-02 09:10:49,-28.8667,153.5667,65.01,84,0,9.57
458,Havoysund,NO,2022-05-02 09:10:50,70.9963,24.6622,32.23,91,100,32.64
459,Castelo Do Piaui,BR,2022-05-02 09:10:50,-5.3222,-41.5525,71.26,75,90,3.56
460,Wajima,JP,2022-05-02 09:10:51,37.4,136.9,54.28,82,40,5.75
461,Douentza,ML,2022-05-02 09:11:52,14.9951,-2.9517,92.39,10,5,10.16
462,Manaure,CO,2022-05-02 09:11:53,11.7751,-72.4445,80.44,80,99,13.0
463,Anzio,IT,2022-05-02 09:11:54,41.4853,12.6179,69.31,62,0,5.5
464,Fort Nelson,CA,2022-05-02 09:11:55,58.8053,-122.7002,33.98,94,100,6.06
465,Mae Hong Son,TH,2022-05-02 09:11:55,19.3003,97.9685,95.14,43,20,4.61
466,Petrozavodsk,RU,2022-05-02 09:11:56,61.7849,34.3469,49.46,50,75,17.9
467,Alfenas,BR,2022-05-02 09:11:57,-21.4292,-45.9472,60.94,92,76,2.28
468,Villa Sandino,NI,2022-05-02 09:11:58,12.0483,-84.9936,72.54,95,91,4.74
469,Muyezerskiy,RU,2022-05-02 09:11:58,63.9333,31.65,34.99,97,100,12.37
470,Kamenka,RU,2022-05-02 09:11:59,51.3223,42.7678,53.96,34,20,2.75
471,Berlevag,NO,2022-05-02 09:12:00,70.8578,29.0864,30.2,74,75,19.57
472,Colborne,CA,2022-05-02 09:12:00,44.0001,-77.8828,51.75,100,100,2.91
473,Marsa Matruh,EG,2022-05-02 09:12:01,31.3525,27.2453,73.92,44,100,17.76
474,Borova,UA,2022-05-02 09:12:02,50.1763,30.1043,63.25,43,13,7.72
475,Barcelos,PT,2022-05-02 09:12:03,41.5388,-8.6151,60.85,66,55,3.24
476,Karatuzskoye,RU,2022-05-02 09:12:03,53.6072,92.8667,73.98,25,100,16.2
477,Karratha,AU,2022-05-02 09:12:04,-20.7377,116.8463,90.1,38,1,12.66
478,Zarate,AR,2022-05-02 09:12:05,-34.0981,-59.0286,45.84,88,100,5.1
479,Olafsvik,IS,2022-05-02 09:12:06,64.8945,-23.7142,34.48,63,24,16.31
480,Lucapa,AO,2022-05-02 09:12:06,-8.4192,20.7447,75.87,63,84,4.99
481,Houston,US,2022-05-02 09:09:26,29.7633,-95.3633,76.3,83,100,12.66
482,Soyo,AO,2022-05-02 09:12:07,-6.1349,12.3689,82.54,75,67,4.5
483,Ketchikan,US,2022-05-02 09:12:08,55.3422,-131.6461,45.07,93,100,6.91
484,Kolaras,IN,2022-05-02 09:12:09,25.2333,77.6,107.08,13,1,13.51
485,Bainbridge,US,2022-05-02 09:12:10,47.6262,-122.5212,54.28,86,100,1.01
486,Laramie,US,2022-05-02 09:10:02,41.3114,-105.5911,36.09,79,100,4.61
487,Batticaloa,LK,2022-05-02 09:12:11,7.7102,81.6924,88.93,63,44,11.65
488,Roald,NO,2022-05-02 09:12:12,62.5833,6.1333,43.9,70,75,13.8
489,Rawlins,US,2022-05-02 09:12:12,41.7911,-107.2387,38.35,81,0,14.97
490,Montagnana,IT,2022-05-02 09:12:13,45.2287,11.4635,63.95,70,100,6.76
491,Husavik,IS,2022-05-02 09:12:14,66.0449,-17.3389,28.89,61,98,4.65
492,Machinga,MW,2022-05-02 09:12:15,-15.1685,35.3,69.12,63,85,3.49
493,Ghanzi,BW,2022-05-02 09:12:15,-21.5667,21.7833,73.62,37,0,13.94
494,Seoul,KR,2022-05-02 09:08:12,37.5683,126.9778,65.59,33,0,12.66
495,Naryan-Mar,RU,2022-05-02 09:12:16,67.6713,53.087,26.04,74,85,10.6
496,Tombouctou,ML,2022-05-02 09:12:17,20.0,-3.0,82.56,18,0,15.12
497,Hofn,IS,2022-05-02 09:12:18,64.2539,-15.2082,32.92,83,100,7.7
498,Ipubi,BR,2022-05-02 09:12:19,-7.6519,-40.1489,63.99,94,68,3.85
499,Karabash,RU,2022-05-02 09:12:20,55.4808,60.2157,47.26,33,36,13.0
500,Ambunti,PG,2022-05-02 09:12:20,-4.2365,142.8448,77.97,92,71,1.36
501,Zenzeli,RU,2022-05-02 09:12:21,45.9241,47.0474,63.66,34,99,15.43
502,Port Hardy,CA,2022-05-02 09:09:30,50.6996,-127.4199,46.0,90,100,4.85
503,Yazman,PK,2022-05-02 09:12:22,29.1212,71.7446,112.33,7,6,17.85
504,Vila Franca Do Campo,PT,2022-05-02 09:12:23,37.7167,-25.4333,66.2,76,95,4.7
505,Newport,GB,2022-05-02 09:12:24,51.5877,-2.9984,55.45,88,100,4.45
506,Petukhovo,RU,2022-05-02 09:12:25,55.0692,67.9019,48.38,34,94,18.52
507,Aguimes,ES,2022-05-02 09:13:25,27.9054,-15.4461,70.66,60,20,21.85
508,Kotma,IN,2022-05-02 09:13:26,23.2,81.9667,105.4,9,78,7.4
509,Palasa,IN,2022-05-02 09:13:27,18.7667,84.4167,92.03,55,2,13.09
510,Barinitas,VE,2022-05-02 09:13:28,8.7622,-70.4111,69.66,91,70,3.94
511,Conde,BR,2022-05-02 09:13:29,-7.2597,-34.9075,74.66,100,40,5.75
512,Kysyl-Syr,RU,2022-05-02 09:13:29,63.8986,122.7617,28.27,70,100,15.97
513,Syracuse,IT,2022-05-02 09:13:30,37.0881,15.2792,67.37,68,0,7.36
514,Port Augusta,AU,2022-05-02 09:13:31,-32.5,137.7667,66.15,37,0,5.28
515,Mocuba,MZ,2022-05-02 09:13:32,-16.8392,36.9856,76.39,66,54,7.27
516,Chhatak,BD,2022-05-02 09:13:32,25.0333,91.6667,88.11,60,67,5.3
517,Puerto Gaitan,CO,2022-05-02 09:11:13,4.3133,-72.0816,73.24,92,89,1.72
518,Mogadishu,SO,2022-05-02 09:10:25,2.0371,45.3438,85.06,71,100,15.39
519,Novikovo,RU,2022-05-02 09:13:34,51.1537,37.8879,56.62,38,41,2.95
520,Haukipudas,FI,2022-05-02 09:13:35,65.1765,25.3523,46.45,84,100,19.57
521,Mantua,IT,2022-05-02 09:13:35,45.1667,10.7833,65.44,62,67,5.99
522,Diebougou,BF,2022-05-02 09:11:13,10.9667,-3.25,94.03,35,11,6.49
523,Segezha,RU,2022-05-02 09:13:36,63.7415,34.3222,35.8,97,100,13.02
524,Bhuban,IN,2022-05-02 09:13:37,20.8833,85.8333,106.38,23,13,11.16
525,Salta,AR,2022-05-02 09:13:38,-24.7859,-65.4117,54.19,85,75,2.3
526,Haines Junction,CA,2022-05-02 09:13:38,60.7522,-137.5108,34.47,95,100,4.54
527,Kununurra,AU,2022-05-02 09:13:39,-15.7667,128.7333,85.98,45,0,6.91
528,Verkhnevilyuysk,RU,2022-05-02 09:13:40,63.4453,120.3167,32.72,59,100,11.52
529,Vieste,IT,2022-05-02 09:13:41,41.8825,16.175,60.87,72,75,9.98
530,Chimbote,PE,2022-05-02 09:10:02,-9.0853,-78.5783,63.59,89,83,5.93
531,Faya,SA,2022-05-02 09:13:42,18.3851,42.4509,79.32,28,1,5.41
532,Kitimat,CA,2022-05-02 09:13:43,54.0524,-128.6534,44.98,27,100,0.78
533,Sonoita,MX,2022-05-02 09:13:44,31.85,-112.8333,65.95,37,0,7.43
534,Kincardine,GB,2022-05-02 09:13:44,56.0667,-3.7167,55.51,86,100,3.67
535,College Place,US,2022-05-02 09:13:45,46.0493,-118.3883,53.56,85,0,4.61
536,Pacific Grove,US,2022-05-02 09:13:46,36.6177,-121.9166,51.48,89,1,14.0
537,Dauphin,CA,2022-05-02 09:11:26,51.1494,-100.0502,32.14,100,100,4.61
538,Daru,PG,2022-05-02 09:13:47,-9.0763,143.2092,80.29,86,19,12.39
539,Kahramanmaras,TR,2022-05-02 09:13:47,38.0,37.0,57.06,45,23,6.38
540,Krasnokamensk,RU,2022-05-02 09:13:48,50.0979,118.0369,70.95,23,100,17.63
541,Nishihara,JP,2022-05-02 09:13:49,26.1842,127.7558,63.68,88,100,5.75
542,Celestun,MX,2022-05-02 09:13:49,20.8667,-90.4,75.85,85,7,12.86
543,Kisumu,KE,2022-05-02 09:13:50,-0.1022,34.7617,76.8,65,75,6.91
544,Matagami,CA,2022-05-02 09:13:51,49.7502,-77.6328,37.71,95,88,8.12
545,Ukiah,US,2022-05-02 09:10:05,39.1502,-123.2078,50.05,82,0,4.61
546,Perg,AT,2022-05-02 09:13:52,48.25,14.6333,67.3,64,89,6.17
547,Kardamaina,GR,2022-05-02 09:13:53,36.7814,27.1425,69.28,64,40,4.61
548,Batagay-Alyta,RU,2022-05-02 09:13:53,67.8006,130.4114,16.88,93,100,13.13
549,Pipri,IN,2022-05-02 09:13:54,19.8,75.5333,103.53,13,2,9.86
550,Rio Cuarto,AR,2022-05-02 09:13:55,-33.1307,-64.3499,44.67,66,31,6.85
551,Romanovo,RU,2022-05-02 09:13:55,52.6182,81.2271,65.16,37,24,18.84
552,Kostomuksha,RU,2022-05-02 09:13:56,64.571,30.5767,35.76,97,100,12.8
553,Sao Felix Do Xingu,BR,2022-05-02 09:13:57,-6.6447,-51.995,68.7,93,78,1.43
554,Kafr Sawm,JO,2022-05-02 09:14:57,32.6833,35.8,69.69,40,1,7.18
555,High Level,CA,2022-05-02 09:14:58,58.5169,-117.136,38.75,92,98,7.16
556,Huoqiu,CN,2022-05-02 09:14:59,32.3394,116.2694,79.86,32,0,7.65
557,Westerland,DE,2022-05-02 09:15:00,54.9079,8.3033,56.01,66,0,8.05
558,Petropavlovsk-Kamchatskiy,RU,2022-05-02 09:15:01,53.0452,158.6483,37.99,52,0,6.71
559,Linhares,BR,2022-05-02 09:15:02,-19.3911,-40.0722,67.28,97,2,3.91
560,Goderich,CA,2022-05-02 09:15:02,43.7501,-81.7165,45.91,97,100,7.29
561,Diamantino,BR,2022-05-02 09:15:03,-14.4086,-56.4461,69.37,65,20,6.35
562,Porto Velho,BR,2022-05-02 09:15:04,-8.7619,-63.9039,73.45,94,0,1.14
563,Shubarkuduk,KZ,2022-05-02 09:15:05,49.1447,56.4872,60.13,39,13,10.4
564,San Quintin,MX,2022-05-02 09:15:06,30.4833,-115.95,56.57,86,42,9.24
565,Peniche,PT,2022-05-02 09:15:07,39.3558,-9.3811,60.3,94,99,6.53
566,Zunyi,CN,2022-05-02 09:15:07,27.6867,106.9072,66.2,52,65,6.49
567,Dzhebariki-Khaya,RU,2022-05-02 09:15:08,62.2167,135.8,42.37,71,51,9.62
568,Novopokrovka,UA,2022-05-02 09:15:09,49.8425,36.5477,57.96,42,38,3.24
569,Atikokan,CA,2022-05-02 09:15:10,48.7555,-91.6216,34.83,99,100,8.57
570,Arman,RU,2022-05-02 09:15:11,59.7,150.1667,41.02,92,69,3.98
571,Mujiayingzi,CN,2022-05-02 09:15:11,42.1167,118.7833,69.24,20,28,5.01
572,Sungaipenuh,ID,2022-05-02 09:15:12,-2.0833,101.3833,74.93,75,100,3.29
573,Minna,NG,2022-05-02 09:15:13,9.6139,6.5569,88.29,51,99,7.16
574,Haimen,CN,2022-05-02 09:15:13,23.1935,116.6142,62.49,91,100,12.01
575,Praia Da Vitoria,PT,2022-05-02 09:15:14,38.7333,-27.0667,62.76,77,16,3.22
576,Nueva Loja,EC,2022-05-02 09:15:15,0.0847,-76.8828,66.81,92,98,1.92
577,Honningsvag,NO,2022-05-02 09:15:16,70.9821,25.9704,31.75,74,100,23.02
578,Metro,ID,2022-05-02 09:15:17,-5.1131,105.3067,84.34,75,100,8.9
579,Puerto Escondido,MX,2022-05-02 09:15:17,15.85,-97.0667,80.96,73,78,5.19
580,Magdalena,PH,2022-05-02 09:15:18,14.1999,121.429,89.35,60,89,8.21
581,Ashqelon,IL,2022-05-02 09:15:19,31.6693,34.5715,87.78,51,4,5.55
582,Boyolangu,ID,2022-05-02 09:15:20,-8.1181,111.8935,81.82,83,98,6.53
583,Yerbogachen,RU,2022-05-02 09:15:21,61.2767,108.0108,36.97,45,4,5.08
584,Heishan,CN,2022-05-02 09:15:21,41.6892,122.1128,67.48,14,15,4.56
585,Ugoofaaru,MV,2022-05-02 09:15:22,5.6667,73.0,86.18,73,100,17.29
586,Farim,GW,2022-05-02 09:15:23,12.4839,-15.2217,85.96,29,86,3.56
587,Northam,GB,2022-05-02 09:15:24,51.0333,-4.2167,53.65,95,100,5.59
588,Deputatskiy,RU,2022-05-02 09:15:25,69.3,139.9,25.0,97,78,4.47
589,Lavrentiya,RU,2022-05-02 09:15:25,65.5833,-171.0,5.59,92,13,9.89
590,Manado,ID,2022-05-02 09:15:26,1.487,124.8455,86.77,74,40,4.61
591,Uttarkashi,IN,2022-05-02 09:15:27,30.7333,78.45,93.7,18,22,5.17
592,Maldonado,UY,2022-05-02 09:15:28,-34.6667,-54.9167,54.79,63,100,7.07
593,Nahrin,AF,2022-05-02 09:15:29,36.0649,69.1334,76.62,38,100,8.88
594,Kasongo-Lunda,CD,2022-05-02 09:15:29,-6.4667,16.8167,80.1,67,81,2.89
